ulog_timestamp_us,time_from_offboard_s,x_m,y_m,x_ref_m,y_ref_m,outside_corridor_m
147796000,3.6319999999999997,2.3312742710113525,0.9272112399339676,2.28,1.0,0.0
147804000,3.6399999999999997,2.3403085470199585,0.9261319786310196,2.2874999999999996,1.0,0.0
147812000,3.6479999999999997,2.349237084388733,0.9250769168138504,2.295,1.0,0.0
147820000,3.6559999999999997,2.358108162879944,0.9240620881319046,2.3024999999999998,1.0,0.0
147828000,3.6639999999999997,2.366921544075012,0.9230870753526688,2.3099999999999996,1.0,0.0
147836000,3.6719999999999997,2.3756786584854126,0.922151580452919,2.3175,1.0,0.0
147844000,3.6799999999999997,2.3842166662216187,0.9213063269853592,2.3249999999999997,1.0,0.0
147852000,3.6879999999999997,2.392701745033264,0.9204965382814407,2.3325,1.0,0.0
147860000,3.6959999999999997,2.401133894920349,0.9197220355272293,2.34,1.0,0.0
147868000,3.7039999999999997,2.409514307975769,0.9189825803041458,2.3475,1.0,0.0
147876000,3.7119999999999997,2.417842745780945,0.9182781130075455,2.355,1.0,0.0
147884000,3.7199999999999998,2.426136612892151,0.9176094681024551,2.3625,1.0,0.0
147892000,3.7279999999999998,2.4343799352645874,0.9169755727052689,2.37,1.0,0.0
147900000,3.7359999999999998,2.44257390499115,0.9163761883974075,2.3775,1.0,0.0
147908000,3.7439999999999998,2.4507187604904175,0.9158111959695816,2.385,1.0,0.0
147916000,3.752,2.4588149785995483,0.9152802973985672,2.3925,1.0,0.0
147924000,3.76,2.466863512992859,0.9147833734750748,2.4,1.0,0.0
147932000,3.768,2.4748648405075073,0.9143201261758804,2.4074999999999998,1.0,0.0
147940000,3.776,2.48281991481781,0.9138901978731155,2.415,1.0,0.0
147948000,3.784,2.4907294511795044,0.9134932309389114,2.4225,1.0,0.0
147956000,3.792,2.4985846281051636,0.9131327420473099,2.4299999999999997,1.0,0.0
147964000,3.8,2.506140112876892,0.9132158309221268,2.4375,1.0,0.0
147972000,3.808,2.5136574506759644,0.913321390748024,2.445,1.0,0.0
147980000,3.816,2.5211368799209595,0.9134494215250015,2.4525,1.0,0.0
147988000,3.824,2.528579592704773,0.9135998040437698,2.46,1.0,0.0
147996000,3.832,2.535986065864563,0.9137724786996841,2.4675000000000002,1.0,0.0
148004000,3.84,2.543357253074646,0.9139674454927444,2.475,1.0,0.0
148012000,3.848,2.55069363117218,0.9141845852136612,2.4825,1.0,0.0
148020000,3.856,2.557996153831482,0.9144238382577896,2.49,1.0,0.0
148028000,3.864,2.565261721611023,0.9146825820207596,2.4975,1.0,0.0
148036000,3.872,2.572494864463806,0.9149632006883621,2.505,1.0,0.0
148044000,3.88,2.579696536064148,0.9152655750513077,2.5125,1.0,0.0
148052000,3.888,2.5868676900863647,0.9155895262956619,2.52,1.0,0.0
148060000,3.896,2.594009041786194,0.9159346967935562,2.5275,1.0,0.0
148068000,3.904,2.6011215448379517,0.9163007289171219,2.535,1.0,0.0
